id,date,table_id,duration,red_goal,blue_goal,winner
22211,2023-04-29,21,966,4,10,BLUE
8463,2023-02-01,5,720,7,9,BLUE
8722,2023-06-11,8,951,2,2,TIE
23584,2023-05-25,27,1141,3,5,BLUE
14591,2025-12-04,13,1200,1,10,BLUE
6095,2023-06-24,29,414,0,2,BLUE
17534,2024-03-09,9,340,2,8,BLUE
14860,2025-11-16,1,360,7,3,RED
4288,2023-06-30,19,1088,9,7,RED
9290,2024-04-21,15,1200,0,4,BLUE
6901,2024-10-11,9,1063,9,0,RED
19451,2023-03-02,19,660,3,2,RED
1993,2025-10-09,11,948,5,9,BLUE
5400,2024-06-01,3,1140,8,10,BLUE
20483,2024-01-23,23,1153,1,2,BLUE
8113,2025-07-30,9,881,9,7,RED
12813,2025-05-05,29,781,5,8,BLUE
6904,2024-11-16,21,480,0,5,BLUE
10394,2024-10-17,8,576,5,7,BLUE
19848,2024-11-23,20,720,2,4,BLUE
7578,2023-06-14,3,300,2,3,BLUE
12871,2025-05-06,5,300,7,1,RED
20245,2025-10-30,15,634,0,9,BLUE
9734,2025-06-09,23,1045,8,4,RED
21679,2024-09-20,21,1080,2,0,RED
17891,2024-05-28,13,949,10,5,RED
7385,2023-01-13,22,933,7,3,RED
1082,2025-03-15,4,433,1,10,BLUE
6496,2023-05-29,3,1100,6,9,BLUE
17612,2025-01-13,2,603,9,6,RED
16580,2024-04-21,9,780,1,5,BLUE
11150,2023-05-29,25,924,4,1,RED
24533,2024-01-15,12,660,9,3,RED
24138,2025-02-20,8,300,6,1,RED
14187,2024-01-18,6,594,1,4,BLUE
6505,2024-02-19,14,1140,8,5,RED
12651,2023-11-24,29,1140,2,8,BLUE
4590,2023-01-02,22,370,2,7,BLUE
9364,2023-05-04,15,1030,1,4,BLUE
14863,2023-05-26,22,987,6,10,BLUE
22482,2024-08-15,16,418,4,4,TIE
18577,2025-05-30,21,900,3,0,RED
4143,2025-03-26,15,840,2,9,BLUE
12465,2023-01-05,5,406,9,8,RED
4582,2025-12-03,19,1160,2,5,BLUE
20395,2023-09-16,21,660,2,10,BLUE
3556,2025-03-22,4,540,8,2,RED
7322,2024-12-04,19,1066,6,10,BLUE
22242,2025-07-14,28,938,0,7,BLUE
5550,2023-09-12,9,1122,8,9,BLUE
18405,2024-08-18,8,1027,8,4,RED
19258,2025-09-11,4,840,8,10,BLUE
13690,2024-08-08,27,1015,8,10,BLUE
3193,2024-12-08,5,478,7,0,RED
9926,2024-01-10,3,717,2,4,BLUE
5644,2025-08-25,27,994,10,6,RED
11451,2024-01-24,29,309,5,10,BLUE
17688,2025-01-13,14,540,7,5,RED
8388,2023-02-17,20,982,4,2,RED
7836,2024-11-01,16,543,9,5,RED
275,2023-04-24,19,748,3,9,BLUE
7489,2025-02-11,3,616,0,7,BLUE
2733,2025-10-30,13,720,5,8,BLUE
24573,2024-09-20,1,811,9,6,RED
10584,2025-03-27,26,404,8,0,RED
5543,2024-08-08,5,540,2,0,RED
14045,2023-09-29,21,427,8,4,RED
1511,2024-08-20,27,666,10,7,RED
20454,2023-07-10,7,1140,2,5,BLUE
14452,2024-12-07,7,664,1,4,BLUE
10285,2023-08-24,18,816,2,9,BLUE
8262,2024-03-15,25,753,8,7,RED
24456,2024-11-05,7,845,2,1,RED
1594,2025-08-18,29,546,3,6,BLUE
7510,2024-03-13,22,1080,7,0,RED
7179,2025-10-07,7,720,9,8,RED
5379,2025-08-07,6,780,6,9,BLUE
24016,2024-03-02,13,972,2,6,BLUE
20352,2025-09-25,24,540,5,2,RED
321,2024-10-22,2,349,0,4,BLUE
634,2023-02-11,22,744,8,9,BLUE
21161,2024-05-11,4,660,7,5,RED
5114,2024-04-23,18,840,3,9,BLUE
4309,2025-03-24,22,553,7,7,TIE
3427,2024-11-19,10,1020,1,1,TIE
13303,2023-06-14,11,601,1,3,BLUE
18819,2025-12-12,23,660,5,8,BLUE
16101,2024-08-21,10,455,10,8,RED
23123,2025-07-05,19,1169,10,3,RED
10923,2024-10-05,8,646,0,7,BLUE
5506,2024-03-11,26,600,4,4,TIE
3628,2025-11-13,6,547,6,2,RED
6611,2024-02-04,24,707,4,9,BLUE
3672,2024-10-09,23,1020,1,7,BLUE
10194,2025-08-14,20,858,0,5,BLUE
22596,2025-07-19,15,960,4,8,BLUE
17209,2025-12-19,18,660,5,3,RED
9657,2024-06-28,23,640,1,3,BLUE
17928,2023-10-06,16,480,5,5,TIE
17158,2023-04-06,20,313,1,6,BLUE
5310,2024-03-20,26,540,1,1,TIE
12163,2025-08-15,30,1116,1,3,BLUE
16966,2024-03-10,17,918,2,8,BLUE
23987,2023-04-20,3,849,1,4,BLUE
1998,2023-07-07,28,1129,9,6,RED
3331,2023-12-21,11,480,2,2,TIE
405,2025-03-30,3,591,2,10,BLUE
6848,2024-01-23,4,461,1,7,BLUE
21494,2023-10-24,25,551,8,10,BLUE
15163,2025-05-17,9,1045,3,8,BLUE
18907,2024-09-07,29,1089,7,0,RED
23673,2023-04-06,7,1000,8,4,RED
4501,2023-01-02,22,960,3,3,TIE
12398,2024-10-08,9,830,4,10,BLUE
18732,2023-05-17,16,1135,7,6,RED
16721,2025-10-04,26,699,1,8,BLUE
21865,2024-01-07,29,480,5,6,BLUE
15211,2023-07-24,4,405,8,1,RED
5558,2024-08-16,19,738,6,9,BLUE
22287,2023-08-02,26,880,10,0,RED
23369,2024-06-13,7,360,9,10,BLUE
23432,2024-11-28,18,766,0,9,BLUE
3069,2023-11-11,11,1149,1,2,BLUE
17018,2025-11-13,6,839,5,0,RED
13230,2023-07-08,5,1020,1,7,BLUE
4692,2023-11-16,3,936,7,10,BLUE
17775,2023-08-26,25,562,7,1,RED
3590,2023-03-27,5,511,2,1,RED
13280,2024-09-22,17,629,10,4,RED
9331,2025-07-26,28,300,8,7,RED
9578,2024-11-07,16,563,10,9,RED
24397,2024-03-08,16,1183,7,6,RED
5306,2025-06-26,27,913,1,6,BLUE
495,2025-01-21,28,1017,6,8,BLUE
18756,2023-05-15,18,608,3,5,BLUE
18269,2025-08-11,22,841,5,2,RED
22143,2023-10-29,12,626,6,0,RED
230,2024-07-12,9,900,10,5,RED
9778,2025-09-24,24,543,8,9,BLUE
16291,2023-08-18,29,505,2,7,BLUE
24100,2023-11-19,26,552,5,9,BLUE
3377,2024-07-03,8,840,8,3,RED
883,2023-01-10,4,1097,9,0,RED
16299,2024-04-07,7,503,4,2,RED
9101,2025-03-26,20,1166,7,6,RED
9771,2024-11-27,18,510,7,4,RED
9763,2025-10-07,22,540,1,0,RED
15648,2023-08-25,19,745,4,2,RED
18805,2023-05-15,1,545,0,4,BLUE
5250,2025-08-13,22,909,9,8,RED
7353,2025-03-09,28,661,2,4,BLUE
5716,2023-04-01,4,300,5,6,BLUE
15651,2023-03-20,6,360,1,4,BLUE
1085,2023-01-23,6,720,9,8,RED
7126,2023-06-06,18,780,10,5,RED
17409,2023-05-05,25,828,0,7,BLUE
21920,2024-04-06,17,401,6,8,BLUE
969,2025-04-10,12,1178,5,0,RED
14651,2024-12-06,23,905,2,3,BLUE
2705,2025-12-19,22,1060,9,10,BLUE
10504,2024-05-08,24,1023,3,4,BLUE
12072,2025-05-03,16,360,3,7,BLUE
6420,2024-08-06,13,501,6,3,RED
24168,2024-02-15,12,853,9,1,RED
7810,2025-05-12,28,434,6,10,BLUE
20810,2023-01-05,19,448,6,9,BLUE
16930,2023-03-28,30,300,6,4,RED
1087,2023-03-01,18,359,7,6,RED
300,2025-08-01,7,840,7,8,BLUE
12129,2023-08-22,20,360,7,3,RED
858,2024-10-19,14,900,2,9,BLUE
2522,2024-11-23,25,365,1,7,BLUE
12755,2023-09-07,2,660,6,4,RED
9205,2025-06-16,1,915,6,0,RED
462,2024-09-29,23,1115,1,8,BLUE
20255,2024-06-21,6,801,0,4,BLUE
23710,2023-09-14,19,423,6,8,BLUE
24113,2023-05-11,20,999,1,5,BLUE
11097,2025-08-11,9,394,2,2,TIE
3198,2024-04-02,25,1192,5,5,TIE
12145,2024-05-27,24,1171,9,10,BLUE
2776,2025-08-16,6,631,5,0,RED
4901,2023-08-25,18,512,2,3,BLUE
13866,2024-04-22,9,1154,9,9,TIE
16538,2024-08-30,12,1168,8,1,RED
21166,2024-12-16,1,526,0,1,BLUE
23315,2025-03-01,26,720,6,4,RED
2193,2023-01-07,16,420,10,10,TIE
3580,2025-02-19,15,453,2,2,TIE
20103,2025-07-20,15,1075,5,3,RED
19490,2023-10-20,5,425,8,1,RED
2221,2025-08-21,14,1020,0,7,BLUE
1686,2025-10-04,9,588,9,4,RED
16870,2024-05-22,27,1080,4,2,RED
5798,2023-11-02,29,418,8,0,RED
13830,2024-03-11,28,900,10,7,RED
7769,2024-02-06,22,359,6,4,RED
5578,2024-08-31,30,1020,3,8,BLUE
14160,2024-02-28,15,751,10,1,RED
1046,2023-06-15,14,621,2,0,RED
15183,2024-06-16,18,366,8,10,BLUE
12640,2023-04-11,13,1200,6,4,RED
6838,2024-01-14,15,1098,10,10,TIE
24646,2024-10-17,12,659,9,9,TIE
7395,2023-08-03,7,676,8,0,RED
9313,2024-08-31,9,607,1,4,BLUE
20011,2024-01-27,4,496,10,3,RED
24931,2024-09-30,19,831,1,10,BLUE
10296,2023-01-01,2,675,4,2,RED
117,2024-02-25,6,840,10,9,RED
21214,2023-03-23,26,754,7,5,RED
19274,2023-06-23,14,1027,4,9,BLUE
12438,2025-10-16,17,900,3,5,BLUE
23812,2024-03-04,24,1150,9,5,RED
17431,2023-01-08,10,900,10,5,RED
14344,2025-09-20,26,331,3,10,BLUE
1161,2025-04-05,3,420,1,4,BLUE
11946,2023-08-30,12,780,8,1,RED
14688,2023-07-11,4,967,0,2,BLUE
1908,2025-02-07,30,361,5,1,RED
9120,2023-09-15,13,687,4,3,RED
5969,2024-01-30,15,360,2,6,BLUE
3282,2025-08-10,12,1080,0,3,BLUE
15371,2024-03-14,12,540,4,0,RED
7669,2023-08-17,25,491,10,0,RED
17589,2024-12-09,24,480,2,4,BLUE
20529,2024-10-10,1,418,8,10,BLUE
6751,2025-08-29,22,801,0,1,BLUE
7729,2023-02-04,3,628,7,4,RED
15009,2023-09-03,14,600,2,1,RED
6939,2024-10-19,16,1130,2,1,RED
23297,2025-04-21,19,360,6,4,RED
21002,2023-03-08,23,1145,2,5,BLUE
3560,2024-07-10,19,600,5,6,BLUE
6858,2025-12-13,10,485,9,9,TIE
8613,2024-09-29,20,1152,1,9,BLUE
24227,2025-03-10,22,881,5,8,BLUE
11474,2025-01-03,18,977,3,9,BLUE
2174,2024-08-27,22,960,10,7,RED
6947,2025-08-19,26,660,1,1,TIE
11340,,12,887,7,8,BLUE
14473,2025-11-19,18,300,7,9,BLUE
12782,2025-01-20,7,1101,2,4,BLUE
16291,2023-08-18,29,505,2,7,BLUE
10069,2023-04-10,4,720,7,3,RED
24336,2025-05-25,5,619,2,1,RED
855,2023-02-13,29,660,9,7,RED
15107,2024-06-10,5,700,7,7,TIE
2668,2023-03-12,2,1082,10,8,RED
17492,,30,620,9,3,RED
10414,2025-05-12,1,997,0,0,TIE
11964,2023-09-06,17,1041,9,8,RED
6266,2025-07-14,20,668,2,4,BLUE
3708,2025-05-12,25,1197,10,10,TIE
18897,2025-04-05,25,1135,2,0,RED
16936,2024-01-10,4,420,6,9,BLUE
16800,2024-08-02,7,1020,8,2,RED
22278,2023-08-16,17,766,1,9,BLUE
10070,2023-09-17,30,982,6,3,RED
21947,2025-07-20,11,720,8,4,RED
5139,2023-02-28,7,1078,7,7,TIE
10622,2023-06-23,10,1020,7,7,TIE
4744,2025-06-05,30,1100,8,10,BLUE
14871,2023-02-09,12,1084,10,10,TIE
21709,2025-04-14,13,1061,9,3,RED
18232,2024-03-11,23,373,10,8,RED
1387,2024-08-06,23,720,1,6,BLUE
5756,2025-04-20,19,990,7,0,RED
4391,2023-12-19,2,1020,9,8,RED
11177,2024-05-28,17,843,7,2,RED
855,2023-02-13,29,660,9,7,RED
9825,2024-01-11,14,781,2,5,BLUE
24081,2023-03-23,23,1186,10,3,RED
10323,2023-08-05,24,515,2,1,RED
12360,2023-06-08,16,840,10,9,RED
19399,2025-05-30,11,437,8,2,RED
22911,2023-06-02,7,1170,5,7,BLUE
14783,2025-01-10,25,477,8,4,RED
17114,2025-03-12,9,513,8,4,RED
20836,2023-02-09,23,578,1,6,BLUE
24435,2024-02-03,1,1019,3,10,BLUE
14766,2024-08-22,8,737,1,1,TIE
9483,2025-09-29,8,606,2,3,BLUE
17724,2025-01-10,1,537,8,2,RED
20576,2023-03-22,9,675,9,0,RED
18880,2025-08-07,16,756,2,0,RED
23738,2025-01-21,20,980,8,6,RED
22291,2025-11-08,27,558,8,5,RED
21737,2025-06-09,23,1140,6,1,RED
24577,2025-02-04,28,540,9,10,BLUE
19041,2023-02-18,27,858,3,5,BLUE
24952,2023-11-02,5,840,8,4,RED
22254,2024-01-07,14,300,6,5,RED
7826,2024-06-23,17,340,6,7,BLUE
4052,2024-06-15,16,623,6,10,BLUE
2925,2023-08-24,1,300,4,5,BLUE
654,2025-09-17,6,300,7,4,RED
5479,2023-08-28,7,815,0,3,BLUE
11967,2023-01-26,26,1042,6,10,BLUE
24530,2023-03-11,30,1041,3,7,BLUE
7805,2023-03-07,7,1054,6,4,RED
16269,2024-04-03,28,1018,3,7,BLUE
3042,2023-10-22,16,516,7,8,BLUE
19293,2023-11-11,7,991,3,9,BLUE
8452,2025-01-19,25,783,1,9,BLUE
24865,2025-01-17,15,605,3,2,RED
20131,2025-08-30,27,600,8,8,TIE
2347,2024-02-20,16,1200,10,6,RED
4493,2024-06-29,3,1100,10,10,TIE
22222,2025-10-20,23,757,2,7,BLUE
19728,2023-10-03,7,1077,10,4,RED
7869,2025-01-02,28,1089,2,10,BLUE
18271,2024-01-23,1,984,5,6,BLUE
18263,2025-02-20,6,971,0,5,BLUE
22419,2023-01-23,30,1184,9,1,RED
21119,2024-12-28,15,420,6,6,TIE
13398,2024-04-28,12,1020,10,8,RED
10179,,22,482,2,6,BLUE
21961,2023-05-20,28,657,6,8,BLUE
2896,2025-03-07,6,343,4,10,BLUE
7831,2024-08-12,4,572,10,9,RED
615,2024-09-11,11,840,8,3,RED
7952,2024-10-10,10,549,6,5,RED
20046,2024-05-31,10,954,2,0,RED
23396,2023-12-04,20,700,7,0,RED
4164,2024-07-26,14,985,0,8,BLUE
2172,2025-01-29,16,420,4,0,RED
19207,2025-05-11,20,540,5,8,BLUE
12204,2024-07-13,29,483,10,9,RED
21603,2024-01-31,2,678,6,9,BLUE
17660,2023-09-15,30,1146,5,5,TIE
22933,2024-08-11,17,1168,9,2,RED
10703,2024-02-16,16,900,10,0,RED
22280,2024-09-05,14,992,8,0,RED
12784,2025-12-21,20,679,2,2,TIE
19883,2025-12-18,10,811,9,10,BLUE
12526,2023-02-03,16,1048,5,6,BLUE
8443,2024-11-15,28,540,2,4,BLUE
22037,2025-10-03,26,540,1,8,BLUE
2434,2025-11-25,10,401,8,0,RED
12318,2024-05-06,1,1113,2,8,BLUE
9454,2025-01-06,6,590,8,4,RED
24689,2024-11-19,20,720,5,6,BLUE
5139,2023-02-28,7,1078,7,7,TIE
2227,2024-08-03,21,645,4,9,BLUE
5404,2024-02-21,17,960,5,5,TIE
14896,2025-08-17,10,384,3,6,BLUE
9596,2025-11-25,29,546,6,7,BLUE
512,2025-06-06,24,527,5,3,RED
20951,2025-03-27,13,538,4,1,RED
22203,2024-08-10,23,651,4,1,RED
15556,2025-11-24,2,834,0,1,BLUE
13156,2023-09-03,28,1086,2,8,BLUE
11323,2024-07-16,30,642,1,1,TIE
270,2025-12-11,16,908,6,2,RED
14003,2024-03-19,16,674,8,1,RED
15830,2024-05-28,2,1020,4,8,BLUE
23934,2024-03-31,4,960,0,7,BLUE
18872,2023-07-08,24,356,2,7,BLUE
18569,2025-06-19,3,960,0,2,BLUE
4893,2024-03-06,4,539,0,7,BLUE
3399,2025-06-30,5,540,1,3,BLUE
9868,2023-03-03,6,1009,6,5,RED
11896,2023-12-28,7,1109,7,0,RED
10275,2024-03-26,7,614,10,4,RED
7016,2023-08-30,3,759,0,0,TIE
18937,2025-05-04,10,480,4,6,BLUE
15961,2024-06-28,22,1200,6,3,RED
21490,2025-12-26,16,1044,5,0,RED
611,2023-06-18,16,929,7,5,RED
20082,2025-10-16,27,529,8,0,RED
15003,2024-12-16,17,480,9,1,RED
15057,2024-03-28,12,780,7,6,RED
8718,2024-03-10,8,763,10,10,TIE
1996,2024-06-11,16,622,6,10,BLUE
21990,2025-06-16,26,760,5,7,BLUE
23,2025-05-02,20,424,0,10,BLUE
7315,2024-11-19,20,514,9,10,BLUE
15248,2025-06-19,22,480,2,0,RED
21876,2024-09-28,15,780,0,4,BLUE
24341,2024-06-27,19,955,2,1,RED
12031,2025-01-06,21,818,7,1,RED
24322,2025-09-16,22,1138,8,8,TIE
23010,2023-04-02,28,1169,7,8,BLUE
18811,2025-04-20,28,845,2,10,BLUE
16171,2025-09-08,22,667,9,1,RED
9227,2024-10-17,11,395,6,5,RED
11594,2025-01-16,20,890,2,6,BLUE
877,2024-11-19,22,444,8,7,RED
22569,2023-11-14,26,522,4,6,BLUE
7276,2023-11-26,16,1098,4,6,BLUE
16820,2023-08-19,13,720,6,5,RED
22939,2025-05-28,29,642,0,2,BLUE
14389,2025-04-30,25,485,8,1,RED
4047,2024-04-08,17,416,9,3,RED
18024,2023-11-27,24,1027,3,7,BLUE
395,2024-03-03,16,720,10,4,RED
14046,2025-09-23,2,808,8,5,RED
697,2024-01-24,17,990,8,7,RED
2267,2025-07-26,9,1035,6,8,BLUE
16159,2025-05-06,20,424,1,9,BLUE
7617,2023-09-13,8,840,6,10,BLUE
1361,2025-01-15,23,484,9,10,BLUE
620,2023-03-12,6,996,9,8,RED
23887,2025-11-09,27,420,8,2,RED
1491,2024-07-04,23,1020,3,0,RED
20043,2024-05-31,2,1140,5,3,RED
23338,2024-10-14,18,735,6,0,RED
4970,2025-07-30,21,775,10,0,RED
18402,2024-08-20,4,1132,1,10,BLUE
23820,2024-10-06,22,509,3,7,BLUE
18001,2023-10-07,5,640,6,6,TIE
16885,2024-09-22,16,840,3,10,BLUE
16443,2023-05-10,18,819,1,4,BLUE
15520,2024-06-27,1,670,9,2,RED
9340,2023-06-02,24,1200,7,10,BLUE
12285,2025-05-24,28,397,9,0,RED
7867,2023-08-18,9,361,4,3,RED
18604,2024-03-01,16,1080,10,3,RED
916,2023-06-23,11,300,2,2,TIE
3112,2024-07-25,6,794,4,8,BLUE
4492,2025-09-25,5,1041,1,0,RED
8214,2024-10-12,15,480,5,0,RED
11078,2024-01-22,26,1020,2,5,BLUE
15458,,8,701,8,0,RED
24549,2024-11-22,30,960,4,8,BLUE
9080,2025-01-09,6,963,8,7,RED
12045,2025-02-06,15,624,5,5,TIE
19412,2023-01-20,3,1200,5,9,BLUE
11262,2024-10-30,21,429,0,9,BLUE
2967,2025-03-18,19,421,2,0,RED
18866,2023-04-16,29,960,4,0,RED
645,2024-01-31,13,1173,0,1,BLUE
10952,2023-07-30,1,746,8,8,TIE
22349,2023-12-11,26,607,4,4,TIE
17975,2024-08-11,28,316,0,1,BLUE
19988,2023-07-06,21,726,10,9,RED
17589,2024-12-09,24,480,2,4,BLUE
21893,2024-07-06,19,796,8,7,RED
14735,2023-10-20,25,1200,8,1,RED
13727,2024-10-21,17,540,2,2,TIE
11100,2025-03-15,22,1092,9,2,RED
12258,2024-11-27,15,1058,4,4,TIE
21187,2025-12-14,21,840,8,4,RED
3005,2023-08-05,21,300,3,5,BLUE
11519,2023-01-28,3,829,0,6,BLUE
12607,2023-08-20,29,1143,5,5,TIE
16910,2024-10-31,6,808,3,6,BLUE
1167,2023-11-23,21,1178,2,2,TIE
7339,2024-02-17,17,684,2,7,BLUE
9140,2024-01-13,10,360,0,8,BLUE
6631,2023-08-31,12,720,2,1,RED
19750,2025-02-02,4,1155,6,2,RED
5516,2024-12-14,24,839,1,4,BLUE
733,2023-06-11,23,993,6,3,RED
2198,2024-02-24,20,497,8,8,TIE
19409,2023-12-05,3,1080,1,1,TIE
5165,2025-03-13,30,1046,4,4,TIE
23033,2023-07-06,27,540,9,9,TIE
21681,2023-09-20,6,594,10,4,RED
23025,2025-07-07,26,540,10,3,RED
20112,2023-09-03,5,960,6,2,RED
561,2025-07-01,17,720,8,1,RED
18869,2023-12-01,18,1193,4,10,BLUE
10612,2023-07-08,12,1133,5,10,BLUE
21141,2025-02-13,27,907,6,9,BLUE
15818,2024-07-30,26,1057,5,5,TIE
8504,2023-03-30,26,1140,0,1,BLUE
1,2024-03-16,13,1200,5,2,RED
7674,2025-02-23,13,348,2,8,BLUE
16830,2023-09-02,10,624,9,8,RED
109,2024-01-23,25,853,8,0,RED
19481,2023-10-08,2,1120,6,7,BLUE
19333,2025-08-27,28,1200,7,3,RED
15631,2024-12-05,28,334,9,4,RED
9079,2023-05-29,4,360,5,0,RED
21593,2024-06-22,30,720,1,10,BLUE
1344,2023-07-07,13,850,1,8,BLUE
3335,2023-08-05,6,900,7,8,BLUE
24242,2025-12-03,16,300,5,5,TIE
24676,2023-01-10,5,399,2,8,BLUE
4913,2023-06-09,29,360,9,0,RED
7221,2023-05-01,2,1018,10,8,RED
22872,2024-06-21,24,900,5,4,RED
7902,2023-09-11,27,922,0,9,BLUE
6861,2024-04-29,26,970,0,1,BLUE
396,2024-11-10,29,850,0,4,BLUE
301,2024-01-26,21,300,1,6,BLUE
20194,2023-02-10,17,468,7,4,RED
2789,2023-09-24,16,1140,5,6,BLUE
12914,2024-08-09,30,635,3,6,BLUE
16774,2024-06-03,28,475,0,6,BLUE
1377,2023-09-01,1,1127,4,8,BLUE
16884,2024-12-08,19,618,6,5,RED
8341,2024-09-19,5,480,1,3,BLUE
22048,2025-10-23,28,669,4,4,TIE
7293,2023-10-27,2,864,4,6,BLUE
1405,2025-01-06,4,844,8,7,RED
20760,2025-01-09,23,578,9,4,RED
17259,2023-07-05,24,1140,1,0,RED
4264,2023-02-25,1,600,7,8,BLUE
7109,2023-09-05,20,1200,5,8,BLUE
5000,2023-12-09,8,654,2,3,BLUE
23031,2024-12-06,21,420,7,0,RED
15832,,6,1020,6,3,RED
9206,2024-08-02,24,480,3,3,TIE
12012,2025-04-06,27,882,7,0,RED
12566,2024-09-02,2,360,0,0,TIE
7396,2023-11-21,19,600,3,3,TIE
20702,2024-08-29,6,929,9,10,BLUE
7409,2024-07-12,10,877,7,0,RED
15335,2025-12-05,27,1200,4,0,RED
8912,2023-11-19,9,821,10,9,RED
11135,2023-11-21,23,680,10,6,RED
23512,2025-02-10,6,960,3,8,BLUE
24067,2023-10-11,24,437,1,10,BLUE
24295,2023-12-25,12,868,10,2,RED
22296,2024-07-29,21,480,6,5,RED
1693,2023-01-19,27,689,10,9,RED
2116,2025-12-09,1,993,0,8,BLUE
7654,2023-03-21,29,930,3,10,BLUE
14906,2024-11-16,3,532,1,1,TIE
1270,2025-11-10,24,977,7,2,RED
3803,2025-01-30,27,1039,5,6,BLUE
13109,2023-09-26,26,779,10,6,RED
20972,2024-11-13,27,729,6,4,RED
6301,2023-01-28,29,600,5,3,RED
4369,2024-07-06,23,1180,2,8,BLUE
20565,2024-03-21,25,763,1,5,BLUE
2417,2024-06-30,10,1140,0,3,BLUE
14951,2025-10-31,14,1073,6,0,RED
17982,2023-03-28,12,840,8,0,RED
76,2025-02-20,23,300,10,7,RED
8437,2024-01-22,29,374,10,8,RED
7368,2024-08-12,4,438,8,4,RED
18777,2024-03-09,10,1093,3,6,BLUE
16238,2023-12-20,16,459,0,2,BLUE
20322,2025-04-26,17,554,5,1,RED
14972,2024-08-10,4,1166,3,1,RED
21010,2025-02-28,4,643,6,8,BLUE
7417,2024-10-22,11,1032,4,9,BLUE
5952,2023-09-09,15,883,4,9,BLUE
23570,2025-10-10,4,436,4,2,RED
23759,2025-07-20,30,611,5,0,RED
9571,2025-12-22,15,1080,1,6,BLUE
12171,2023-01-13,22,840,7,9,BLUE
16397,2025-12-07,10,665,1,5,BLUE
15566,2023-10-14,26,480,10,8,RED
16553,2024-07-06,18,1050,0,3,BLUE
7136,2023-11-25,7,691,7,8,BLUE
21606,2025-11-07,27,751,10,2,RED
10375,2023-04-26,7,1080,5,0,RED
14990,2024-01-15,12,300,4,6,BLUE
24930,2024-08-25,14,660,7,9,BLUE
953,2025-09-22,16,1104,3,10,BLUE
1479,2024-01-05,9,930,6,2,RED
5551,2025-08-13,13,720,7,0,RED
12723,2024-01-09,15,624,3,2,RED
3191,2023-08-03,4,916,2,2,TIE
2784,2025-05-01,3,807,6,1,RED
16152,2024-07-29,10,300,6,1,RED
16188,2025-10-03,16,739,6,9,BLUE
20536,2024-03-30,11,1075,1,4,BLUE
10931,2025-12-12,6,737,10,2,RED
3456,2024-01-07,26,660,7,10,BLUE
9734,2025-06-09,23,1045,8,4,RED
12865,2024-11-17,11,660,9,0,RED
22996,2025-10-18,12,761,7,5,RED
19101,2024-06-11,30,1020,1,0,RED
3458,2024-08-31,26,906,1,5,BLUE
7254,2024-09-24,4,689,5,5,TIE
1688,2023-02-16,10,848,3,2,RED
21384,2024-08-31,25,1020,10,0,RED
13858,2023-01-17,27,413,5,10,BLUE
24107,2023-08-07,30,1080,9,7,RED
24599,2023-02-20,8,540,5,2,RED
2770,2023-12-12,12,391,4,3,RED
2069,2025-07-27,5,1200,4,1,RED
20783,2023-06-24,5,776,3,6,BLUE
17694,2023-08-24,10,845,4,2,RED
9054,2025-07-28,5,720,10,9,RED
3470,2025-05-26,28,780,4,0,RED
23231,2024-09-17,19,685,0,5,BLUE
820,2023-10-10,27,720,1,1,TIE
21358,2023-04-07,22,1113,3,3,TIE
21780,2023-02-08,26,1174,1,9,BLUE
10707,2024-03-10,27,421,6,6,TIE
5657,2024-10-16,21,1025,9,8,RED
22839,2025-06-25,25,939,0,10,BLUE
12435,2025-10-08,26,600,7,4,RED
5577,2023-07-06,24,545,0,3,BLUE
2258,2025-04-16,20,1172,10,10,TIE
18457,2024-08-19,10,421,9,3,RED
47,2023-08-17,7,360,9,3,RED
23738,2025-01-21,20,980,8,6,RED
12456,2024-02-05,23,745,8,7,RED
23853,2025-10-06,23,1140,8,7,RED
19398,2025-01-15,8,1027,5,3,RED
18824,2023-03-20,28,570,10,3,RED
5048,2023-12-11,3,900,2,10,BLUE
2092,2023-01-14,4,641,2,10,BLUE
8494,2025-11-19,26,414,4,10,BLUE
21100,2025-08-15,18,635,10,1,RED
22670,2023-12-06,6,1059,10,8,RED
8568,2024-08-28,5,660,2,2,TIE
3129,2024-03-02,3,840,6,4,RED
8174,2023-04-19,25,641,8,10,BLUE
15858,2024-09-21,4,811,6,6,TIE
19842,2023-05-15,7,840,4,6,BLUE
7131,2024-01-04,4,540,9,9,TIE
9639,2025-08-25,9,446,10,5,RED
1445,2023-05-18,13,343,4,9,BLUE
23517,2023-05-14,6,1020,9,9,TIE
19408,2025-05-14,17,889,0,8,BLUE
1730,2025-01-16,5,360,1,3,BLUE
10470,2025-10-13,28,793,0,4,BLUE
502,2025-12-31,30,726,3,1,RED
10778,2023-09-26,25,1166,0,3,BLUE
3982,2025-06-16,11,992,6,7,BLUE
19388,2025-12-09,24,1072,9,5,RED
12681,2023-08-23,30,1127,10,4,RED
24904,2023-08-22,30,780,9,1,RED
6652,2024-03-04,14,540,9,4,RED
4716,2024-04-22,10,797,8,2,RED
19969,2024-05-25,17,1194,7,1,RED
20264,2024-02-28,9,654,4,8,BLUE
11490,2024-05-05,12,840,7,8,BLUE
16321,2023-09-10,4,740,1,4,BLUE
2354,2025-11-09,5,780,1,0,RED
16909,2025-01-31,29,328,7,5,RED
7761,2025-01-16,17,943,6,4,RED
